"idcasilla","entidad","estado","id_municipio","municipio","casilla","dia","Opcion1_Actual_mas_Toluca_y_StLucia","Opcion2_continuar_construccion_en_texcoco","nulos","total"
901005,9,"CD MEXICO",10,"ALVARO OBREGON","ALVARO OBREGON 05",28,514,632,5,1151
901006,9,"CD MEXICO",10,"ALVARO OBREGON","ALVARO OBREGON 06",28,401,146,6,553
901007,9,"CD MEXICO",10,"ALVARO OBREGON","ALVARO OBREGON 07",28,281,163,0,444
901008,9,"CD MEXICO",10,"ALVARO OBREGON","ALVARO OBREGON 08",28,435,168,6,609
901009,9,"CD MEXICO",10,"ALVARO OBREGON","ALVARO OBREGON 09",28,266,171,0,437
901010,9,"CD MEXICO",10,"ALVARO OBREGON","ALVARO OBREGON 10",28,66,521,1,588
901101,9,"CD MEXICO",11,"TLAHUAC","TLAHUAC 01",28,156,31,2,189
901102,9,"CD MEXICO",11,"TLAHUAC","TLAHUAC 02",28,511,99,2,612
901103,9,"CD MEXICO",11,"TLAHUAC","TLAHUAC 03",28,369,69,0,438
901104,9,"CD MEXICO",11,"TLAHUAC","TLAHUAC 04",28,501,111,2,614
901201,9,"CD MEXICO",12,"TLALPAN","TLALPAN 01",28,229,65,6,300
901202,9,"CD MEXICO",12,"TLALPAN","TLALPAN 02",28,140,51,3,194
901203,9,"CD MEXICO",12,"TLALPAN","TLALPAN 03",28,45,17,0,62
901204,9,"CD MEXICO",12,"TLALPAN","TLALPAN 04",28,781,430,8,1219
901205,9,"CD MEXICO",12,"TLALPAN","TLALPAN 05",28,525,159,4,688
901206,9,"CD MEXICO",12,"TLALPAN","TLALPAN 06",28,379,180,7,566
901207,9,"CD MEXICO",12,"TLALPAN","TLALPAN 07",28,145,47,2,194
901208,9,"CD MEXICO",12,"TLALPAN","TLALPAN 08",28,1352,460,35,1847
901209,9,"CD MEXICO",12,"TLALPAN","TLALPAN 09",28,908,270,2,1180
901301,9,"CD MEXICO",13,"XOCHIMILCO","XOCHIMILCO 01",28,446,118,8,572
901302,9,"CD MEXICO",13,"XOCHIMILCO","XOCHIMILCO 02",28,321,57,2,380
901303,9,"CD MEXICO",13,"XOCHIMILCO","XOCHIMILCO 03",28,995,174,11,1180
901304,9,"CD MEXICO",13,"XOCHIMILCO","XOCHIMILCO 04",28,505,101,3,609
901305,9,"CD MEXICO",13,"XOCHIMILCO","XOCHIMILCO 05",28,257,55,2,314
901401,9,"CD MEXICO",14,"BENITO JUAREZ","BENITO JUAREZ 01",28,616,698,7,1321
901402,9,"CD MEXICO",14,"BENITO JUAREZ","BENITO JUAREZ 02",28,859,449,12,1320
901403,9,"CD MEXICO",14,"BENITO JUAREZ","BENITO JUAREZ 03",28,1216,771,16,2003
901404,9,"CD MEXICO",14,"BENITO JUAREZ","BENITO JUAREZ 04",28,959,299,11,1269
901405,9,"CD MEXICO",14,"BENITO JUAREZ","BENITO JUAREZ 05",28,556,180,1,737
901406,9,"CD MEXICO",14,"BENITO JUAREZ","BENITO JUAREZ 06",28,1087,617,19,1723
901501,9,"CD MEXICO",15,"CUAUHTEMOC","CUAUHTEMOC 01",28,1605,524,10,2139
901502,9,"CD MEXICO",15,"CUAUHTEMOC","CUAUHTEMOC 02",28,1108,483,157,1748
901503,9,"CD MEXICO",15,"CUAUHTEMOC","CUAUHTEMOC 03",28,1523,405,18,1946
901504,9,"CD MEXICO",15,"CUAUHTEMOC","CUAUHTEMOC 04",28,326,200,7,533
901505,9,"CD MEXICO",15,"CUAUHTEMOC","CUAUHTEMOC 05",28,775,484,9,1268
901506,9,"CD MEXICO",15,"CUAUHTEMOC","CUAUHTEMOC 06",28,731,803,10,1544
901507,9,"CD MEXICO",15,"CUAUHTEMOC","CUAUHTEMOC 07",28,458,124,6,588
901508,9,"CD MEXICO",15,"CUAUHTEMOC","CUAUHTEMOC 08",28,522,422,2,946
901601,9,"CD MEXICO",16,"MIGUEL HIDALGO","MIGUEL HIDALGO 01",28,484,212,5,701
901602,9,"CD MEXICO",16,"MIGUEL HIDALGO","MIGUEL HIDALGO 02",28,420,181,4,605
901603,9,"CD MEXICO",16,"MIGUEL HIDALGO","MIGUEL HIDALGO 03",28,376,129,3,508
901604,9,"CD MEXICO",16,"MIGUEL HIDALGO","MIGUEL HIDALGO 04",28,516,302,4,822
901605,9,"CD MEXICO",16,"MIGUEL HIDALGO","MIGUEL HIDALGO 05",28,519,357,8,884
901701,9,"CD MEXICO",17,"VENUSTIANO CARRANZA","VENUSTIANO CARRANZA 01",28,489,195,0,684
901702,9,"CD MEXICO",17,"VENUSTIANO CARRANZA","VENUSTIANO CARRANZA 02",28,377,214,4,595
901703,9,"CD MEXICO",17,"VENUSTIANO CARRANZA","VENUSTIANO CARRANZA 03",28,433,142,3,578
901704,9,"CD MEXICO",17,"VENUSTIANO CARRANZA","VENUSTIANO CARRANZA 04",28,474,159,2,635
901705,9,"CD MEXICO",17,"VENUSTIANO CARRANZA","VENUSTIANO CARRANZA 05",28,291,56,2,349
901706,9,"CD MEXICO",17,"VENUSTIANO CARRANZA","VENUSTIANO CARRANZA 06",28,429,84,87,600
1000501,10,"DURANGO",5,"DURANGO","DURANGO 01",28,381,184,3,568
1000502,10,"DURANGO",5,"DURANGO","DURANGO 02",28,88,26,0,114
1000503,10,"DURANGO",5,"DURANGO","DURANGO 03",28,157,109,0,266
1000504,10,"DURANGO",5,"DURANGO","DURANGO 04",28,69,57,0,126
1000505,10,"DURANGO",5,"DURANGO","DURANGO 05",28,162,131,0,293
1000506,10,"DURANGO",5,"DURANGO","DURANGO 06",28,81,56,0,137
1000507,10,"DURANGO",5,"DURANGO","DURANGO 07",28,116,73,0,189
1000701,10,"DURANGO",7,"GOMEZ PALACIO","GOMEZ PALACIO 01",28,190,50,1,241
1000702,10,"DURANGO",7,"GOMEZ PALACIO","GOMEZ PALACIO 02",28,42,21,0,63
1000703,10,"DURANGO",7,"GOMEZ PALACIO","GOMEZ PALACIO 03",28,153,35,0,188
1000704,10,"DURANGO",7,"GOMEZ PALACIO","GOMEZ PALACIO 04",28,75,27,0,102
1001201,10,"DURANGO",12,"LERDO","LERDO 01",28,154,56,3,213
1100101,11,"GUANAJUATO",1,"ABASOLO","ABASOLO 01",28,40,18,0,58
1100201,11,"GUANAJUATO",2,"ACAMBARO","ACAMBARO 01",28,172,73,4,249
1100301,11,"GUANAJUATO",3,"SAN MIGUEL DE ALLENDE","SAN MIGUEL DE ALLENDE 01",28,175,229,3,407
1100302,11,"GUANAJUATO",3,"SAN MIGUEL DE ALLENDE","SAN MIGUEL DE ALLENDE 02",28,61,36,0,97
1100501,11,"GUANAJUATO",5,"APASEO EL GRANDE","APASEO EL GRANDE 01",28,93,42,0,135
1100701,11,"GUANAJUATO",7,"CELAYA","CELAYA 01",28,99,175,0,274
1100702,11,"GUANAJUATO",7,"CELAYA","CELAYA 02",28,332,140,1,473
1100703,11,"GUANAJUATO",7,"CELAYA","CELAYA 03",28,56,19,0,75
1100704,11,"GUANAJUATO",7,"CELAYA","CELAYA 04",28,147,96,1,244
1100705,11,"GUANAJUATO",7,"CELAYA","CELAYA 05",28,83,47,0,130
1100706,11,"GUANAJUATO",7,"CELAYA","CELAYA 06",28,67,41,1,109
1101101,11,"GUANAJUATO",11,"CORTAZAR","CORTAZAR 01",28,106,67,1,174
1101401,11,"GUANAJUATO",14,"DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL","DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL 01",28,195,143,0,338
1101501,11,"GUANAJUATO",15,"GUANAJUATO","GUANAJUATO 01",28,296,199,4,499
1101502,11,"GUANAJUATO",15,"GUANAJUATO","GUANAJUATO 02",28,193,122,1,316
1101701,11,"GUANAJUATO",17,"IRAPUATO","IRAPUATO 01",28,124,69,1,194
1101702,11,"GUANAJUATO",17,"IRAPUATO","IRAPUATO 02",28,109,69,0,178
1101703,11,"GUANAJUATO",17,"IRAPUATO","IRAPUATO 03",28,120,47,0,167
1101704,11,"GUANAJUATO",17,"IRAPUATO","IRAPUATO 04",28,111,65,0,176
1101705,11,"GUANAJUATO",17,"IRAPUATO","IRAPUATO 05",28,51,9,0,60
1101706,11,"GUANAJUATO",17,"IRAPUATO","IRAPUATO 06",28,73,42,0,115
1102001,11,"GUANAJUATO",20,"LEON","LEON 01",28,142,123,2,267
1102002,11,"GUANAJUATO",20,"LEON","LEON 02",28,353,244,1,598
1102003,11,"GUANAJUATO",20,"LEON","LEON 03",28,99,79,1,179
1102004,11,"GUANAJUATO",20,"LEON","LEON 04",28,120,104,1,225
1102005,11,"GUANAJUATO",20,"LEON","LEON 05",28,126,246,5,377
1102006,11,"GUANAJUATO",20,"LEON","LEON 06",28,19,6,0,25
1102007,11,"GUANAJUATO",20,"LEON","LEON 07",28,31,20,0,51
1102008,11,"GUANAJUATO",20,"LEON","LEON 08",28,98,74,3,175
1102009,11,"GUANAJUATO",20,"LEON","LEON 09",28,29,9,0,38
1102010,11,"GUANAJUATO",20,"LEON","LEON 10",28,64,46,1,111
1102301,11,"GUANAJUATO",23,"PENJAMO","PENJAMO 01",28,77,44,0,121
1102302,11,"GUANAJUATO",23,"PENJAMO","PENJAMO 02",28,28,12,0,40
1102701,11,"GUANAJUATO",27,"SALAMANCA","SALAMANCA 01",28,221,80,3,304
1102702,11,"GUANAJUATO",27,"SALAMANCA","SALAMANCA 02",28,63,18,0,81
1102703,11,"GUANAJUATO",27,"SALAMANCA","SALAMANCA 03",28,116,49,2,167
1102801,11,"GUANAJUATO",28,"SALVATIERRA","SALVATIERRA 01",28,127,54,2,183
1103001,11,"GUANAJUATO",30,"SAN FELIPE","SAN FELIPE 01",28,84,38,0,122
1103101,11,"GUANAJUATO",31,"SAN FRANCISCO DEL RINCON","SAN FRANCISCO DEL RINCON 01",28,115,74,1,190
1103301,11,"GUANAJUATO",33,"SAN LUIS DE LA PAZ","SAN LUIS DE LA PAZ 01",28,96,43,0,139
1103701,11,"GUANAJUATO",37,"SILAO","SILAO 01",28,42,42,0,84
1103702,11,"GUANAJUATO",37,"SILAO","SILAO 02",28,85,39,0,124
1104201,11,"GUANAJUATO",42,"VALLE DE SANTIAGO","VALLE DE SANTIAGO 01",28,134,57,0,191
1104601,11,"GUANAJUATO",46,"YURIRIA","YURIRIA 01",28,124,31,1,156
1200101,12,"GUERRERO",1,"ACAPULCO DE JUAREZ","ACAPULCO DE JUAREZ 01",28,608,127,4,739
1200102,12,"GUERRERO",1,"ACAPULCO DE JUAREZ","ACAPULCO DE JUAREZ 02",28,114,41,0,155
1200103,12,"GUERRERO",1,"ACAPULCO DE JUAREZ","ACAPULCO DE JUAREZ 03",28,91,21,0,112
1200104,12,"GUERRERO",1,"ACAPULCO DE JUAREZ","ACAPULCO DE JUAREZ 04",28,284,9,0,293
1200105,12,"GUERRERO",1,"ACAPULCO DE JUAREZ","ACAPULCO DE JUAREZ 05",28,130,14,0,144
1200106,12,"GUERRERO",1,"ACAPULCO DE JUAREZ","ACAPULCO DE JUAREZ 06",28,238,27,2,267
1200107,12,"GUERRERO",1,"ACAPULCO DE JUAREZ","ACAPULCO DE JUAREZ 07",28,118,23,3,144
1200108,12,"GUERRERO",1,"ACAPULCO DE JUAREZ","ACAPULCO DE JUAREZ 08",28,129,7,0,136
1200109,12,"GUERRERO",1,"ACAPULCO DE JUAREZ","ACAPULCO DE JUAREZ 09",28,444,49,2,495
1200110,12,"GUERRERO",1,"ACAPULCO DE JUAREZ","ACAPULCO DE JUAREZ 10",28,39,17,0,56
1201101,12,"GUERRERO",11,"ATOYAC DE ALVAREZ","ATOYAC DE ALVAREZ 01",28,220,16,2,238
1201201,12,"GUERRERO",12,"AYUTLA DE LOS LIBRES","AYUTLA DE LOS LIBRES 01",28,204,21,2,227
1202101,12,"GUERRERO",21,"COYUCA DE BENITEZ","COYUCA DE BENITEZ 01",28,379,17,2,398
1202201,12,"GUERRERO",22,"COYUCA DE CATALAN","COYUCA DE CATALAN 01",28,162,2,0,164
1202801,12,"GUERRERO",28,"CHILAPA DE ALVAREZ","CHILAPA DE ALVAREZ 01",28,385,16,3,404
1202901,12,"GUERRERO",29,"CHILPANCINGO DE LOS BRAVO","CHILPANCINGO DE LOS BRAVO 01",28,524,42,6,572
1202902,12,"GUERRERO",29,"CHILPANCINGO DE LOS BRAVO","CHILPANCINGO DE LOS BRAVO 02",28,627,71,14,712
1202903,12,"GUERRERO",29,"CHILPANCINGO DE LOS BRAVO","CHILPANCINGO DE LOS BRAVO 03",28,271,52,3,326
1203001,12,"GUERRERO",30,"EDUARDO NERI","EDUARDO NERI 01",28,93,10,2,105
1203501,12,"GUERRERO",35,"HUITZUCO DE LOS FIGUEROA","HUITZUCO DE LOS FIGUEROA 01",28,69,11,2,82
1203601,12,"GUERRERO",36,"IGUALA DE LA INDEPENDENCIA","IGUALA DE LA INDEPENDENCIA 01",28,452,27,3,482
1203901,12,"GUERRERO",39,"ZIHUATANEJO DE AZUETA","ZIHUATANEJO DE AZUETA 01",28,290,26,1,317
1204701,12,"GUERRERO",47,"OMETEPEC","OMETEPEC 01",28,255,18,1,274
1204901,12,"GUERRERO",49,"PETATLAN","PETATLAN 01",28,177,7,0,184
1205101,12,"GUERRERO",51,"PUNGARABATO","PUNGARABATO 01",28,269,7,0,276
1205401,12,"GUERRERO",54,"SAN MARCOS","SAN MARCOS 01",28,297,9,0,306
1205601,12,"GUERRERO",56,"TAXCO DE ALARCON","TAXCO DE ALARCON 01",28,267,91,3,361
1205801,12,"GUERRERO",58,"TECPAN DE GALEANA","TECPAN DE GALEANA 01",28,142,21,1,164
1205901,12,"GUERRERO",59,"TELOLOAPAN","TELOLOAPAN 01",28,118,15,2,135
1206701,12,"GUERRERO",67,"TLAPA DE COMONFORT","TLAPA DE COMONFORT 01",28,429,23,0,452
1300301,13,"HIDALGO",3,"ACTOPAN","ACTOPAN 01",28,552,127,4,683
1301501,13,"HIDALGO",15,"CUAUTEPEC DE HINOJOSA","CUAUTEPEC DE HINOJOSA 01",28,336,54,1,391
1302801,13,"HIDALGO",28,"HUEJUTLA DE REYES","HUEJUTLA DE REYES 01",28,332,31,1,364
1303001,13,"HIDALGO",30,"IXMIQUILPAN","IXMIQUILPAN 01",28,578,67,6,651
1304001,13,"HIDALGO",40,"MINERAL DE LA REFORMA","MINERAL DE LA REFORMA 01",28,340,150,5,495
1304701,13,"HIDALGO",47,"PACHUCA DE SOTO","PACHUCA DE SOTO 01",28,168,188,0,356
1304702,13,"HIDALGO",47,"PACHUCA DE SOTO","PACHUCA DE SOTO 02",28,810,204,10,1024
1304703,13,"HIDALGO",47,"PACHUCA DE SOTO","PACHUCA DE SOTO 03",28,199,58,1,258
1306101,13,"HIDALGO",61,"TEPEAPULCO","TEPEAPULCO 01",28,260,69,0,329
1306301,13,"HIDALGO",63,"TEPEJI DEL RIO DE OCAMPO","TEPEJI DEL RIO DE OCAMPO 01",28,242,65,0,307
1306801,13,"HIDALGO",68,"TIZAYUCA","TIZAYUCA 01",28,324,106,2,432
1307501,13,"HIDALGO",75,"TULA DE ALLENDE","TULA DE ALLENDE 01",28,997,141,12,1150
1307601,13,"HIDALGO",76,"TULANCINGO DE BRAVO","TULANCINGO DE BRAVO 01",28,443,122,0,565
1307602,13,"HIDALGO",76,"TULANCINGO DE BRAVO","TULANCINGO DE BRAVO 02",28,132,38,0,170
1402301,14,"JALISCO",23,"ZAPOTLAN EL GRANDE","ZAPOTLAN EL GRANDE 01",28,228,62,1,291
1404101,14,"JALISCO",41,"GUADALAJARA","GUADALAJARA 01",28,421,303,9,733
1404102,14,"JALISCO",41,"GUADALAJARA","GUADALAJARA 02",28,306,141,3,450
1404103,14,"JALISCO",41,"GUADALAJARA","GUADALAJARA 03",28,496,280,5,781
1404104,14,"JALISCO",41,"GUADALAJARA","GUADALAJARA 04",28,179,69,0,248
1404105,14,"JALISCO",41,"GUADALAJARA","GUADALAJARA 05",28,335,113,2,450
1404106,14,"JALISCO",41,"GUADALAJARA","GUADALAJARA 06",28,154,74,3,231
1404107,14,"JALISCO",41,"GUADALAJARA","GUADALAJARA 07",28,133,112,2,247
1404108,14,"JALISCO",41,"GUADALAJARA","GUADALAJARA 08",28,165,37,0,202
1404109,14,"JALISCO",41,"GUADALAJARA","GUADALAJARA 09",28,213,73,0,286
1404110,14,"JALISCO",41,"GUADALAJARA","GUADALAJARA 10",28,132,52,0,184
1405501,14,"JALISCO",55,"LAGOS DE MORENO","LAGOS DE MORENO 01",28,259,145,3,407
1406501,14,"JALISCO",65,"OCOTLAN","OCOTLAN 01",28,241,80,0,321
1406901,14,"JALISCO",69,"PUERTO VALLARTA","PUERTO VALLARTA 01",28,148,61,2,211
1406902,14,"JALISCO",69,"PUERTO VALLARTA","PUERTO VALLARTA 02",28,211,26,1,238
1406903,14,"JALISCO",69,"PUERTO VALLARTA","PUERTO VALLARTA 03",28,104,39,3,146
1407201,14,"JALISCO",72,"EL SALTO","EL SALTO 01",28,78,18,0,96
1409401,14,"JALISCO",94,"TEPATITLAN DE MORELOS","TEPATITLAN DE MORELOS 01",28,135,122,2,259
1409801,14,"JALISCO",98,"TLAJOMULCO DE ZUÑIGA","TLAJOMULCO DE ZUÑIGA 01",28,135,48,0,183
1409802,14,"JALISCO",98,"TLAJOMULCO DE ZUÑIGA","TLAJOMULCO DE ZUÑIGA 02",28,102,7,0,109
1409803,14,"JALISCO",98,"TLAJOMULCO DE ZUÑIGA","TLAJOMULCO DE ZUÑIGA 03",28,63,15,0,78
1409804,14,"JALISCO",98,"TLAJOMULCO DE ZUÑIGA","TLAJOMULCO DE ZUÑIGA 04",28,39,31,0,70
1409901,14,"JALISCO",99,"TLAQUEPAQUE","TLAQUEPAQUE 01",28,213,30,0,243
1409902,14,"JALISCO",99,"TLAQUEPAQUE","TLAQUEPAQUE 02",28,190,61,1,252
1409903,14,"JALISCO",99,"TLAQUEPAQUE","TLAQUEPAQUE 03",28,77,14,1,92
1409904,14,"JALISCO",99,"TLAQUEPAQUE","TLAQUEPAQUE 04",28,351,193,2,546
1409905,14,"JALISCO",99,"TLAQUEPAQUE","TLAQUEPAQUE 05",28,120,47,2,169
1409906,14,"JALISCO",99,"TLAQUEPAQUE","TLAQUEPAQUE 06",28,69,20,0,89
1409907,14,"JALISCO",99,"TLAQUEPAQUE","TLAQUEPAQUE 07",28,86,36,0,122
1410201,14,"JALISCO",102,"TONALA","TONALA 01",28,160,66,4,230
1410202,14,"JALISCO",102,"TONALA","TONALA 02",28,29,14,4,47
1410203,14,"JALISCO",102,"TONALA","TONALA 03",28,50,6,0,56
1410204,14,"JALISCO",102,"TONALA","TONALA 04",28,68,28,1,97
1410205,14,"JALISCO",102,"TONALA","TONALA 05",28,83,19,0,102
1412001,14,"JALISCO",120,"ZAPOPAN","ZAPOPAN 01",28,309,206,0,515
1412002,14,"JALISCO",120,"ZAPOPAN","ZAPOPAN 02",28,160,72,0,232
1412003,14,"JALISCO",120,"ZAPOPAN","ZAPOPAN 03",28,58,36,0,94
1412004,14,"JALISCO",120,"ZAPOPAN","ZAPOPAN 04",28,217,377,1,595
1412005,14,"JALISCO",120,"ZAPOPAN","ZAPOPAN 05",28,205,195,2,402
1412006,14,"JALISCO",120,"ZAPOPAN","ZAPOPAN 06",28,199,131,0,330
1412007,14,"JALISCO",120,"ZAPOPAN","ZAPOPAN 07",28,228,58,0,286
1412008,14,"JALISCO",120,"ZAPOPAN","ZAPOPAN 08",28,88,44,0,132
1412009,14,"JALISCO",120,"ZAPOPAN","ZAPOPAN 09",28,144,198,1,343
1412010,14,"JALISCO",120,"ZAPOPAN","ZAPOPAN 10",28,40,125,1,166
1500101,15,"MEXICO",1,"ACAMBAY","ACAMBAY 01",28,117,26,2,145
1500201,15,"MEXICO",2,"ACOLMAN","ACOLMAN 01",28,281,87,0,368
1500501,15,"MEXICO",5,"ALMOLOYA DE JUAREZ","ALMOLOYA DE JUAREZ 01",28,396,81,25,502
1500901,15,"MEXICO",9,"AMECAMECA","AMECAMECA 01",28,482,124,7,613
1501101,15,"MEXICO",11,"ATENCO","ATENCO 01",28,644,315,20,979
1501301,15,"MEXICO",13,"ATIZAPAN DE ZARAGOZA","ATIZAPAN DE ZARAGOZA 01",28,238,891,0,1129
1501302,15,"MEXICO",13,"ATIZAPAN DE ZARAGOZA","ATIZAPAN DE ZARAGOZA 02",28,112,81,1,194
1501303,15,"MEXICO",13,"ATIZAPAN DE ZARAGOZA","ATIZAPAN DE ZARAGOZA 03",28,224,381,1,606
1501304,15,"MEXICO",13,"ATIZAPAN DE ZARAGOZA","ATIZAPAN DE ZARAGOZA 04",28,120,243,4,367
1501305,15,"MEXICO",13,"ATIZAPAN DE ZARAGOZA","ATIZAPAN DE ZARAGOZA 05",28,125,113,2,240
1501306,15,"MEXICO",13,"ATIZAPAN DE ZARAGOZA","ATIZAPAN DE ZARAGOZA 06",28,164,550,49,763
1501401,15,"MEXICO",14,"ATLACOMULCO","ATLACOMULCO 01",28,320,82,0,402
1501601,15,"MEXICO",16,"AXAPUSCO","AXAPUSCO 01",28,96,47,1,144
1502001,15,"MEXICO",20,"COACALCO DE BERRIOZABAL","COACALCO DE BERRIOZABAL 01",28,314,121,1,436
1502002,15,"MEXICO",20,"COACALCO DE BERRIOZABAL","COACALCO DE BERRIOZABAL 02",28,405,175,6,586
1502003,15,"MEXICO",20,"COACALCO DE BERRIOZABAL","COACALCO DE BERRIOZABAL 03",28,348,21,0,369
1502401,15,"MEXICO",24,"CUAUTITLAN","CUAUTITLAN 01",28,417,117,3,537
1502501,15,"MEXICO",25,"CUAUTITLAN IZCALLI","CUAUTITLAN IZCALLI 01",28,76,44,0,120
1502502,15,"MEXICO",25,"CUAUTITLAN IZCALLI","CUAUTITLAN IZCALLI 02",28,135,52,1,188
1502503,15,"MEXICO",25,"CUAUTITLAN IZCALLI","CUAUTITLAN IZCALLI 03",28,448,127,0,575
1502504,15,"MEXICO",25,"CUAUTITLAN IZCALLI","CUAUTITLAN IZCALLI 04",28,355,173,2,530
1502505,15,"MEXICO",25,"CUAUTITLAN IZCALLI","CUAUTITLAN IZCALLI 05",28,210,94,3,307
1502506,15,"MEXICO",25,"CUAUTITLAN IZCALLI","CUAUTITLAN IZCALLI 06",28,306,79,1,386
1502601,15,"MEXICO",26,"CHALCO","CHALCO 01",28,483,138,1,622
1502602,15,"MEXICO",26,"CHALCO","CHALCO 02",28,161,50,0,211
1502603,15,"MEXICO",26,"CHALCO","CHALCO 03",28,119,29,0,148
1502901,15,"MEXICO",29,"CHIAUTLA","CHIAUTLA 01",28,312,57,5,374
1503001,15,"MEXICO",30,"CHICOLOAPAN","CHICOLOAPAN 01",28,281,614,9,904
1503002,15,"MEXICO",30,"CHICOLOAPAN","CHICOLOAPAN 02",28,212,312,9,533
1503101,15,"MEXICO",31,"CHICONCUAC","CHICONCUAC 01",28,264,80,2,346
1503201,15,"MEXICO",32,"CHIMALHUACAN","CHIMALHUACAN 01",28,386,133,2,521
1503202,15,"MEXICO",32,"CHIMALHUACAN","CHIMALHUACAN 02",28,253,118,2,373
1503203,15,"MEXICO",32,"CHIMALHUACAN","CHIMALHUACAN 03",28,195,90,2,287
1503204,15,"MEXICO",32,"CHIMALHUACAN","CHIMALHUACAN 04",28,336,169,1,506
1503205,15,"MEXICO",32,"CHIMALHUACAN","CHIMALHUACAN 05",28,215,82,0,297
1503206,15,"MEXICO",32,"CHIMALHUACAN","CHIMALHUACAN 06",28,340,154,4,498
1503207,15,"MEXICO",32,"CHIMALHUACAN","CHIMALHUACAN 07",28,202,81,3,286
1503401,15,"MEXICO",34,"ECATEPEC DE MORELOS","ECATEPEC DE MORELOS 01",28,832,468,9,1309
1503402,15,"MEXICO",34,"ECATEPEC DE MORELOS","ECATEPEC DE MORELOS 02",28,568,493,7,1068
1503403,15,"MEXICO",34,"ECATEPEC DE MORELOS","ECATEPEC DE MORELOS 03",28,290,659,3,952
1503404,15,"MEXICO",34,"ECATEPEC DE MORELOS","ECATEPEC DE MORELOS 04",28,308,270,4,582
1503405,15,"MEXICO",34,"ECATEPEC DE MORELOS","ECATEPEC DE MORELOS 05",28,465,945,4,1414
1503406,15,"MEXICO",34,"ECATEPEC DE MORELOS","ECATEPEC DE MORELOS 06",28,716,396,18,1130
1503407,15,"MEXICO",34,"ECATEPEC DE MORELOS","ECATEPEC DE MORELOS 07",28,412,210,8,630
1503408,15,"MEXICO",34,"ECATEPEC DE MORELOS","ECATEPEC DE MORELOS 08",28,359,323,21,703
1503409,15,"MEXICO",34,"ECATEPEC DE MORELOS","ECATEPEC DE MORELOS 09",28,680,359,9,1048
1503410,15,"MEXICO",34,"ECATEPEC DE MORELOS","ECATEPEC DE MORELOS 10",28,228,601,1,830
1503601,15,"MEXICO",36,"HUEHUETOCA","HUEHUETOCA 01",28,441,129,3,573
1503801,15,"MEXICO",38,"HUIXQUILUCAN","HUIXQUILUCAN 01",28,292,114,0,406
1503802,15,"MEXICO",38,"HUIXQUILUCAN","HUIXQUILUCAN 02",28,107,103,6,216
1504001,15,"MEXICO",40,"IXTAPALUCA","IXTAPALUCA 01",28,216,66,0,282
1504002,15,"MEXICO",40,"IXTAPALUCA","IXTAPALUCA 02",28,463,131,2,596
1504003,15,"MEXICO",40,"IXTAPALUCA","IXTAPALUCA 03",28,204,47,1,252
1504004,15,"MEXICO",40,"IXTAPALUCA","IXTAPALUCA 04",28,244,96,1,341
1504005,15,"MEXICO",40,"IXTAPALUCA","IXTAPALUCA 05",28,118,25,0,143
1504301,15,"MEXICO",43,"IXTLAHUACA","IXTLAHUACA 01",28,215,61,0,276
1504601,15,"MEXICO",46,"JILOTEPEC","JILOTEPEC 01",28,217,69,0,286
1504801,15,"MEXICO",48,"JIQUIPILCO","JIQUIPILCO 01",28,46,31,0,77
1504901,15,"MEXICO",49,"JOCOTITLAN","JOCOTITLAN 01",28,93,26,1,120
1505201,15,"MEXICO",52,"LERMA","LERMA 01",28,255,69,4,328
1505401,15,"MEXICO",54,"MELCHOR OCAMPO","MELCHOR OCAMPO 01",28,256,52,1,309
1505501,15,"MEXICO",55,"METEPEC","METEPEC 01",28,136,263,203,602
1505502,15,"MEXICO",55,"METEPEC","METEPEC 02",28,77,264,144,485
1505801,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 01",28,242,29,6,277
1505802,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 02",28,122,56,1,179
1505803,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 03",28,119,42,0,161
1505804,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 04",28,39,12,0,51
1505805,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 05",28,196,46,1,243
1505806,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 06",28,169,90,1,260
1505807,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 07",28,42,22,0,64
1505808,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 08",28,79,29,0,108
1505809,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 09",28,22,5,0,27
1505810,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 10",28,522,492,6,1020
1506001,15,"MEXICO",60,"NEZAHUALCOYOTL","NEZAHUALCOYOTL 01",28,306,92,1,399
1506002,15,"MEXICO",60,"NEZAHUALCOYOTL","NEZAHUALCOYOTL 02",28,277,132,4,413
